 ,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
03/04/2024,IMPOSTO ENTRADA,FM,"R$ 63,39",,,,,
03/04/2024,IMPOSTO ENTRADA,FM,"R$ 507,07",,,,,
03/04/2024,LAU COMPRA QUE HAIRTON FEZ ONTEM ,PESSOAL,"R$ 5.000,00",,,,,
03/04/2024,BOLETO AQUARELA ,PESSOAL,"R$ 260,00",,,,,
03/04/2024,JOANA INTERRUP WIFI,PESSOAL,"R$ 1.368,00",,,,,
03/04/2024,LAU,PESSOAL,"R$ 2.714,00",,,,,
,,,,,,,,
,,,"R$ 13.042,29",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
04/04/2024,DICAN (GAYA) 69581,FM,"R$ 1.932,58",,,,,
04/04/2023,MARTINS 022027441,FM,"R$ 1.111,52",,,,,
04/04/2024,AVANT 622810,FM,"R$ 1.289,94",,,,,
04/04/2023,IMD PIX 232692,FM,"R$ 850,77",,,,,
04/04/2024,BRONZEARTE 631078,FM,"R$ 1.664,42",,,,,
04/04/2024,SORTE LUZ 045699,FM,"R$ 968,74",,,,,
04/04/2024,JOANA INTERRUP WIFI,PESSOAL,"R$ 1.368,00",,,,,
04/04/2024,AMIL,PESSOAL,"R$ 5.275,36",,,,,
04/04/2024,SUPERMERCADO DA LIMPEZA 19205,FM,"R$ 352,33",,,,,
04/04/2024,CARTÃO SR FERNANDO SANTANDER,PESSOAL,"R$ 3.676,83",,,,,
,,,,,,,,
,,,"R$ 18.490,49",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
05/04/2024,JOANA INTERRUP WIFI,PESSOAL,"R$ 1.368,00",,,,,
05/04/2024,RIACHUELO D ROSA,PESSOAL,"R$ 5,90",,,,,
05/04/2024,DICAN GAYA 68553,FM,"R$ 1.291,43",,,,,
05/04/2024,IPTU FM,FM,"R$ 215,36",,,,,
05/04/2024,TCR FM,FM,"R$ 103,47",,,,,
05/04/2024,CONTADOR EDGARD,FM,"R$ 765,00",,,,,
05/04/2024,CONTADOR EDGARD,ML,"R$ 765,00",,,,,
05/04/2024,PLUZIE 115876,ML,"R$ 1.028,75",,,,,
05/04/2024,LUXMUNDO 34950,FM,"R$ 611,23",,,,,
05/04/2024,LIGHT ENGINE 67206,FM,"R$ 788,00",,,,,
05/04/2024,IPTU D ROSA,PESSOAL,"R$ 120,35",,,,,
05/04/2024,TCR D.ROSA,PESSOAL,"R$ 45,53",,,,,
05/04/2024,CARTÃO HAIRTON- FONTE 24V 20A,PESSOAL,"R$ 389,95",,,,,
05/04/2024,CARTÃO HAIRTON- LUMINARIA PISCINA,PESSOAL,"R$ 537,12",,,,,
05/04/2024,CARTÃO HAIRTON- EMENDA MAG,PESSOAL,"R$ 89,70",,,,,
05/04/2024,CARTÃO HAIRTON- PRESENTE DIA DA MULHER,PESSOAL,"R$ 199,50",,,,,
05/04/2024,CARTÃO HAIRTON- RELOGIO SR FERNANDO,PESSOAL,"R$ 525,00",,,,,
05/04/2024,CARTÃO HAIRTON- PROJECTA,PESSOAL,"R$ 265,50",,,,,
05/04/2024,CARTÃO HAIRTON- BOMBA D'AGUA,PESSOAL,"R$ 114,54",,,,,
05/04/2024,CARTÃO HAIRTON- MODULOS MINI,PESSOAL,"R$ 649,95",,,,,
05/04/2024,FOLHA FUNCIONARIOS ,FM,"R$ 4.480,47",,,,,
05/04/2024,FOLHA FUNCIONARIOS ,ML,"R$ 5.457,09",,,,,
05/04/2024,SEMANA AUGUSTO,FM,"R$ 406,45",,,,,
05/04/2024,PASSAGEM E ALMOÇO FUNCIONARIOS,FM/ML,"R$ 1.205,40",,,,,
,,,,,,,,
,,,"R$ 21.428,69",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
05/04/2024,JOANA INTERRUP WIFI,PESSOAL,,,,,,
05/04/2024,RIACHUELO D ROSA,PESSOAL,"R$ 5,90",,,,,
05/04/2024,DICAN GAYA 68553,FM,"R$ 1.291,43",,,,,
05/04/2024,IPTU FM,FM,"R$ 215,36",,,,,
05/04/2024,TCR FM,FM,"R$ 103,47",,,,,
05/04/2024,CONTADOR EDGARD,FM,"R$ 765,00",,,,,
05/04/2024,CONTADOR EDGARD,ML,"R$ 765,00",,,,,
05/04/2024,PLUZIE 115876,ML,"R$ 1.028,75",,,,,
05/04/2024,NITROLUX  LUXMUNDO 34950,FM,"R$ 611,23",,,,,
05/04/2024,LIGHT ENGINE 67206,FM,"R$ 788,00",,,,,
05/04/2024,IPTU D ROSA,PESSOAL,"R$ 120,35",,,,,
05/04/2024,TCR D.ROSA,PESSOAL,"R$ 45,53",,,,,
05/04/2024,CARTÃO HAIRTON- FONTE 24V 20A,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON- LUMINARIA PISCINA,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON- EMENDA MAG,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON-  EVENTO DIA DA MULHER,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON- RELOGIO SR FERNANDO,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON- PROJECTA,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON- BOMBA D'AGUA,PESSOAL,,,,,,
05/04/2024,CARTÃO HAIRTON- MODULOS MINI,PESSOAL,,,,,,
05/04/2024,FOLHA FUNCIONARIOS ,FM,"R$ 11.049,47",,,,,
05/04/2024,FOLHA FUNCIONARIOS ,ML,"R$ 5.457,09",,,,,
05/04/2024,SEMANA AUGUSTO,FM,"R$ 406,45",,,,,
05/04/2024,PASSAGEM E ALMOÇO FUNCIONARIOS,FM/ML,"R$ 1.205,40",,,,,
,,,,,,,,
,,,"R$ 23.858,43",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
06/04/2024,EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO),FM,"R$ 1.133,33",,,,,
06/04/2024,BANCO NORDESTE (CAPITAL DE GIRO),FM,"R$ 7.000,00",,,,,
06/04/2024,EMBULED NF,ML,"R$ 621,94",,,,,
06/04/2024,EMBULED FORA DA NOTA,ML,"R$ 901,00",,,,,
06/04/2024,ENERGIA SR FERNANDO,PESSOAL,"R$ 219,82",,,,,
06/04/2024,SORTE LUZ 46959,FM,"R$ 741,45",,,,,
07/04/2024,TIM,PESSOAL,"R$ 217,06",,,,,
07/04/2024,EMBULED NF,ML,"R$ 533,41",,,,,
07/04/2024,EMBULED (FORA DA NOTA),ML,"R$ 669,83",,,,,
07/04/2024,MEGA LUX 9687,ML,"R$ 1.790,70",,,,,
07/04/2024,SORTE LUZ 046162,FM,"R$ 1.357,80",,,,,
07/04/2024,ALMEIDA 1389939,FM,"R$ 260,46",,,,,
07/04/2024,MARTINS 60556,FM,"R$ 125,82",,,,,
07/04/2024,MARTINS 4166378,ML,"R$ 269,58",,,,,
08/04/2024,SORTE LUZ 46522,FM,"R$ 528,33",,,,,
08/04/2024,ALMEIDA 1390652,FM,"R$ 428,71",,,,,
08/04/2024,MARAJA,ML,"R$ 259,09",,,,,
08/03/2024,EMPRESTIMO BB,ML,"R$ 2.870,16",,,,,
08/03/2024,SALARIO FERIAS,FM,"R$ 2.702,43",,,,,
08/03/2024,CARTÃO ITAU GOLD,PESSOAL,"R$ 3.736,38",,,,,
08/04/2024,CARTÃO HAIRTON- FONTE 24V 20A,PESSOAL,"R$ 389,95",,,,,
08/04/2024,CARTÃO HAIRTON- LUMINARIA PISCINA,PESSOAL,"R$ 537,12",,,,,
08/04/2024,CARTÃO HAIRTON- EMENDA MAG,PESSOAL,"R$ 89,70",,,,,
08/04/2024,CARTÃO HAIRTON- PRESENTE DIA DA MULHER,PESSOAL,"R$ 199,50",,,,,
08/04/2024,CARTÃO HAIRTON- RELOGIO SR FERNANDO,PESSOAL,"R$ 525,00",,,,,
08/04/2024,CARTÃO HAIRTON- PROJECTA,PESSOAL,"R$ 265,50",,,,,
08/04/2024,CARTÃO HAIRTON- BOMBA D'AGUA,PESSOAL,"R$ 114,54",,,,,
08/04/2024,CARTÃO HAIRTON- MODULOS MINI,PESSOAL,"R$ 649,95",,,,,
,,,,,,,,
,,,"R$ 29.138,56",,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
06/04/2024,EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO),FM,"R$ 1.133,33",,,,,
06/04/2024,BANCO NORDESTE (CAPITAL DE GIRO),FM,"R$ 7.000,00",,,,,
06/04/2024,EMBULED NF,ML,"R$ 621,94",,,,,
06/04/2024,EMBULED FORA DA NOTA,ML,"R$ 901,00",,,,,
06/04/2024,ENERGIA SR FERNANDO,PESSOAL,"R$ 219,82",,,,,
06/04/2024,SORTE LUZ 46959,FM,"R$ 741,45",,,,,
07/04/2024,TIM,PESSOAL,"R$ 217,06",,,,,
07/04/2024,EMBULED NF,ML,"R$ 533,41",,,,,
07/04/2024,EMBULED (FORA DA NOTA),ML,"R$ 669,83",,,,,
07/04/2024,NIVALDO MEGA LUX 9687,ML,"R$ 1.790,70",,,,,
07/04/2024,SORTE LUZ 046162,FM,"R$ 1.357,80",,,,,
07/04/2024,ALMEIDA 1389939,FM,"R$ 260,46",,,,,
07/04/2024,MARTINS 60556,FM,"R$ 125,82",,,,,
07/04/2024,MARTINS 4166378,ML,"R$ 269,58",,,,,
08/04/2024,SORTE LUZ 46522,FM,"R$ 528,33",,,,,
08/04/2024,ALMEIDA 1390652,FM,"R$ 428,71",,,,,
08/04/2024,MARAJA,ML,"R$ 259,09",,,,,
08/03/2024,EMPRESTIMO BB,ML,"R$ 2.870,16",,,,,
08/03/2024,SALARIO FERIAS,FM,"R$ 2.702,43",,,,,
08/03/2024,CARTÃO ITAU GOLD,PESSOAL,"R$ 3.736,38",,,,,
08/04/2024,CARTÃO HAIRTON,PESSOAL,"R$ 2.771,26",,,,,
,,,,,,,,
,,,"R$ 29.138,56",,,,,
,,,,,,,,
,,,,,,,,
PROGRAMAÇÃO DE CONTAS A PAGAR,,,,,,,,
09/04/2024,EMBULED (TRANSF),ML,"R$ 171,75",,,,,
09/04/2024,EMBULED 20340,ML,"R$ 434,61",,,,,
09/04/2024,ELETROTUDO (PIX),FM,"R$ 536,00",,,,,
09/04/2024,BANCO NORDESTE EMPRESTIMO ,FM,"R$ 2.700,00",,,,,
09/04/2004,EMBULED PIX,PESSOAL,"R$ 901,00",,,,,
09/04/2004,EMBULED PIX,PESSOAL,"R$ 669,83",,,,,
09/04/20204,CARTÃO ITAU,PESSOAL,"R$ 1.386,38",,,,,
09/04/2024,TASCHIBRA 1262721,FM,"R$ 660,26",,,,,
